CodEntrega,CodVenta,CodProveedor,Proveedor,CodAlmacen,Almacen,CodEstado,Estado,Fecha_Envio,Fecha_Entrega
1826,1826,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-05-18,2024-08-16
1827,1827,4,QuickSend,1,Centro Norte,2,En tránsito,2024-07-06,2024-08-29
1828,1828,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-04-07,2024-07-05
1829,1829,4,QuickSend,1,Centro Norte,4,Devuelto,2024-10-19,2024-10-26
1830,1830,4,QuickSend,5,Centro Central,1,En preparación,2024-01-08,2024-04-22
1831,1831,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-02-27,2024-11-03
1832,1832,5,ShipPro,1,Centro Norte,2,En tránsito,2024-06-22,2024-08-26
1833,1833,4,QuickSend,3,Centro Oeste,1,En preparación,2024-08-31,2024-09-01
1834,1834,1,FastDelivery,5,Centro Central,2,En tránsito,2024-06-16,2024-10-18
1835,1835,1,FastDelivery,4,Centro Este,1,En preparación,2024-03-12,2024-10-29
1836,1836,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-07-20,2024-10-15
1837,1837,2,ExpressShip,3,Centro Oeste,2,En tránsito,2024-09-29,2024-10-12
1838,1838,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-01-18,2024-06-15
1839,1839,1,FastDelivery,5,Centro Central,1,En preparación,2024-10-19,2024-10-31
1840,1840,1,FastDelivery,1,Centro Norte,3,Entregado,2024-09-27,2024-10-07
1841,1841,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-07-02,2024-10-19
1842,1842,5,ShipPro,4,Centro Este,1,En preparación,2024-02-06,2024-07-15
1843,1843,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-08-04,2024-10-12
1844,1844,3,GlobalCourier,3,Centro Oeste,3,Entregado,2024-08-14,2024-08-22
1845,1845,5,ShipPro,2,Centro Sur,2,En tránsito,2024-04-24,2024-08-24
1846,1846,5,ShipPro,1,Centro Norte,2,En tránsito,2024-02-28,2024-06-24
1847,1847,2,ExpressShip,2,Centro Sur,3,Entregado,2024-10-24,2024-11-01
1848,1848,5,ShipPro,5,Centro Central,2,En tránsito,2024-01-04,2024-09-20
1849,1849,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-02-22,2024-06-19
1850,1850,5,ShipPro,4,Centro Este,2,En tránsito,2024-05-09,2024-11-01
1851,1851,5,ShipPro,5,Centro Central,3,Entregado,2024-11-16,2024-11-17
1852,1852,3,GlobalCourier,3,Centro Oeste,3,Entregado,2024-07-12,2024-10-18
1853,1853,5,ShipPro,5,Centro Central,3,Entregado,2024-06-05,2024-07-26
1854,1854,5,ShipPro,3,Centro Oeste,3,Entregado,2024-09-16,2024-11-15
1855,1855,5,ShipPro,2,Centro Sur,2,En tránsito,2024-02-26,2024-02-27
1856,1856,1,FastDelivery,4,Centro Este,3,Entregado,2024-02-27,2024-08-02
1857,1857,3,GlobalCourier,5,Centro Central,1,En preparación,2024-03-30,2024-07-07
1858,1858,2,ExpressShip,2,Centro Sur,1,En preparación,2024-04-20,2024-07-27
1859,1859,2,ExpressShip,2,Centro Sur,3,Entregado,2024-08-02,2024-10-08
1860,1860,1,FastDelivery,4,Centro Este,2,En tránsito,2024-02-05,2024-07-03
1861,1861,4,QuickSend,2,Centro Sur,1,En preparación,2024-05-04,2024-05-04
1862,1862,3,GlobalCourier,2,Centro Sur,4,Devuelto,2024-03-23,2024-09-19
1863,1863,1,FastDelivery,5,Centro Central,1,En preparación,2024-05-05,2024-10-29
1864,1864,5,ShipPro,1,Centro Norte,2,En tránsito,2024-04-23,2024-11-07
1865,1865,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-09-02,2024-11-12
1866,1866,2,ExpressShip,2,Centro Sur,2,En tránsito,2024-01-02,2024-02-28
1867,1867,4,QuickSend,1,Centro Norte,4,Devuelto,2024-10-07,2024-10-13
1868,1868,3,GlobalCourier,3,Centro Oeste,1,En preparación,2024-02-23,2024-04-11
1869,1869,2,ExpressShip,4,Centro Este,2,En tránsito,2024-09-08,2024-10-29
1870,1870,1,FastDelivery,4,Centro Este,2,En tránsito,2024-07-08,2024-08-02
1871,1871,5,ShipPro,2,Centro Sur,3,Entregado,2024-04-09,2024-07-05
1872,1872,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-06-02,2024-08-04
1873,1873,5,ShipPro,1,Centro Norte,2,En tránsito,2024-01-13,2024-08-01
1874,1874,2,ExpressShip,3,Centro Oeste,4,Devuelto,2024-08-14,2024-11-16
1875,1875,2,ExpressShip,1,Centro Norte,1,En preparación,2024-01-09,2024-09-28
1876,1876,4,QuickSend,1,Centro Norte,1,En preparación,2024-03-14,2024-09-03
1877,1877,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-08-13,2024-10-24
1878,1878,3,GlobalCourier,5,Centro Central,1,En preparación,2024-01-23,2024-05-17
1879,1879,1,FastDelivery,2,Centro Sur,3,Entregado,2024-05-13,2024-06-19
1880,1880,5,ShipPro,1,Centro Norte,1,En preparación,2024-09-15,2024-11-09
1881,1881,5,ShipPro,4,Centro Este,2,En tránsito,2024-08-19,2024-10-06
1882,1882,1,FastDelivery,3,Centro Oeste,4,Devuelto,2024-08-29,2024-09-08
1883,1883,1,FastDelivery,2,Centro Sur,1,En preparación,2024-07-26,2024-08-09
1884,1884,2,ExpressShip,5,Centro Central,3,Entregado,2024-10-22,2024-11-02
1885,1885,1,FastDelivery,3,Centro Oeste,1,En preparación,2024-10-29,2024-11-07
1886,1886,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-11-07,2024-11-14
1887,1887,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-07-30,2024-09-02
1888,1888,3,GlobalCourier,3,Centro Oeste,3,Entregado,2024-01-31,2024-09-28
1889,1889,1,FastDelivery,5,Centro Central,1,En preparación,2024-08-08,2024-11-18
1890,1890,2,ExpressShip,1,Centro Norte,1,En preparación,2024-02-19,2024-04-09
1891,1891,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-03-02,2024-05-10
1892,1892,2,ExpressShip,2,Centro Sur,3,Entregado,2024-10-30,2024-11-13
1893,1893,4,QuickSend,5,Centro Central,3,Entregado,2024-05-18,2024-06-12
1894,1894,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-04-02,2024-05-18
1895,1895,2,ExpressShip,5,Centro Central,1,En preparación,2024-11-12,2024-11-13
1896,1896,4,QuickSend,2,Centro Sur,2,En tránsito,2024-07-05,2024-10-03
1897,1897,1,FastDelivery,2,Centro Sur,3,Entregado,2024-02-20,2024-10-31
1898,1898,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-04-15,2024-10-23
1899,1899,4,QuickSend,3,Centro Oeste,2,En tránsito,2024-03-26,2024-10-12
1900,1900,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-08-21,2024-09-07
1901,1901,1,FastDelivery,4,Centro Este,1,En preparación,2024-09-04,2024-09-29
1902,1902,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-05-21,2024-08-07
1903,1903,5,ShipPro,1,Centro Norte,2,En tránsito,2024-04-30,2024-07-22
1904,1904,5,ShipPro,4,Centro Este,1,En preparación,2024-01-10,2024-03-05
1905,1905,5,ShipPro,5,Centro Central,3,Entregado,2024-09-24,2024-11-10
1906,1906,5,ShipPro,1,Centro Norte,2,En tránsito,2024-04-29,2024-05-15
1907,1907,5,ShipPro,4,Centro Este,4,Devuelto,2024-07-21,2024-09-23
1908,1908,4,QuickSend,4,Centro Este,3,Entregado,2024-05-19,2024-11-04
1909,1909,4,QuickSend,2,Centro Sur,3,Entregado,2024-02-21,2024-07-30
1910,1910,5,ShipPro,1,Centro Norte,4,Devuelto,2024-10-13,2024-11-11
1911,1911,1,FastDelivery,2,Centro Sur,1,En preparación,2024-09-05,2024-11-15
1912,1912,5,ShipPro,5,Centro Central,4,Devuelto,2024-10-02,2024-10-13
1913,1913,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-07-01,2024-09-11
1914,1914,4,QuickSend,4,Centro Este,1,En preparación,2024-07-15,2024-08-06
1915,1915,2,ExpressShip,4,Centro Este,2,En tránsito,2024-02-17,2024-05-04
1916,1916,4,QuickSend,2,Centro Sur,1,En preparación,2024-08-17,2024-10-19
1917,1917,5,ShipPro,5,Centro Central,1,En preparación,2024-08-11,2024-11-03
1918,1918,1,FastDelivery,4,Centro Este,3,Entregado,2024-09-07,2024-09-21
1919,1919,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-02-18,2024-03-21
1920,1920,5,ShipPro,1,Centro Norte,2,En tránsito,2024-10-26,2024-11-18
1921,1921,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-10-05,2024-11-18
1922,1922,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-09-26,2024-11-17
1923,1923,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-09-28,2024-10-18
1924,1924,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-06-19,2024-07-07
1925,1925,4,QuickSend,1,Centro Norte,3,Entregado,2024-09-01,2024-09-12
1926,1926,5,ShipPro,1,Centro Norte,4,Devuelto,2024-06-05,2024-10-26
1927,1927,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-08-07,2024-10-05
1928,1928,2,ExpressShip,3,Centro Oeste,1,En preparación,2024-03-06,2024-10-02
1929,1929,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-09-03,2024-10-17
1930,1930,2,ExpressShip,5,Centro Central,3,Entregado,2024-02-06,2024-11-03
1931,1931,4,QuickSend,2,Centro Sur,2,En tránsito,2024-03-30,2024-09-12
1932,1932,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-01-05,2024-03-31
1933,1933,4,QuickSend,2,Centro Sur,3,Entregado,2024-10-03,2024-10-19
1934,1934,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-09-07,2024-09-10
1935,1935,5,ShipPro,5,Centro Central,4,Devuelto,2024-09-23,2024-11-12
1936,1936,2,ExpressShip,4,Centro Este,3,Entregado,2024-02-19,2024-06-07
1937,1937,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-06-24,2024-08-13
1938,1938,1,FastDelivery,4,Centro Este,2,En tránsito,2024-01-16,2024-06-21
1939,1939,2,ExpressShip,5,Centro Central,4,Devuelto,2024-06-14,2024-09-19
1940,1940,4,QuickSend,2,Centro Sur,3,Entregado,2024-06-10,2024-08-21
1941,1941,4,QuickSend,2,Centro Sur,4,Devuelto,2024-10-14,2024-11-17
1942,1942,5,ShipPro,3,Centro Oeste,1,En preparación,2024-07-13,2024-11-09
1943,1943,1,FastDelivery,5,Centro Central,1,En preparación,2024-03-29,2024-06-15
1944,1944,4,QuickSend,1,Centro Norte,2,En tránsito,2024-08-15,2024-10-13
1945,1945,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-03-26,2024-06-11
1946,1946,5,ShipPro,1,Centro Norte,1,En preparación,2024-01-14,2024-06-21
1947,1947,2,ExpressShip,1,Centro Norte,4,Devuelto,2024-01-31,2024-10-02
1948,1948,1,FastDelivery,2,Centro Sur,3,Entregado,2024-05-14,2024-07-10
1949,1949,3,GlobalCourier,5,Centro Central,4,Devuelto,2024-02-25,2024-08-07
1950,1950,3,GlobalCourier,2,Centro Sur,1,En preparación,2024-01-27,2024-04-15
1951,1951,2,ExpressShip,1,Centro Norte,3,Entregado,2024-02-03,2024-04-29
1952,1952,1,FastDelivery,3,Centro Oeste,1,En preparación,2024-10-11,2024-10-17
1953,1953,4,QuickSend,4,Centro Este,2,En tránsito,2024-11-15,2024-11-17
1954,1954,3,GlobalCourier,1,Centro Norte,4,Devuelto,2024-10-12,2024-11-16
1955,1955,1,FastDelivery,5,Centro Central,4,Devuelto,2024-06-18,2024-07-24
1956,1956,4,QuickSend,5,Centro Central,4,Devuelto,2024-04-09,2024-08-09
1957,1957,2,ExpressShip,2,Centro Sur,1,En preparación,2024-06-09,2024-06-22
1958,1958,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-06-15,2024-10-15
1959,1959,5,ShipPro,2,Centro Sur,4,Devuelto,2024-08-04,2024-09-20
1960,1960,3,GlobalCourier,1,Centro Norte,4,Devuelto,2024-08-04,2024-09-02
1961,1961,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-03-27,2024-10-22
1962,1962,5,ShipPro,1,Centro Norte,2,En tránsito,2024-11-08,2024-11-17
1963,1963,3,GlobalCourier,3,Centro Oeste,4,Devuelto,2024-09-10,2024-10-28
1964,1964,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-11-17,2024-11-18
1965,1965,2,ExpressShip,4,Centro Este,3,Entregado,2024-01-25,2024-09-09
1966,1966,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-06-20,2024-07-03
1967,1967,1,FastDelivery,5,Centro Central,4,Devuelto,2024-09-30,2024-10-27
1968,1968,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-11-17,2024-11-17
1969,1969,3,GlobalCourier,3,Centro Oeste,1,En preparación,2024-06-14,2024-10-02
1970,1970,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-07-13,2024-09-06
1971,1971,4,QuickSend,2,Centro Sur,4,Devuelto,2024-06-12,2024-07-17
1972,1972,5,ShipPro,1,Centro Norte,1,En preparación,2024-10-11,2024-11-08
1973,1973,1,FastDelivery,4,Centro Este,1,En preparación,2024-10-24,2024-11-10
1974,1974,4,QuickSend,2,Centro Sur,2,En tránsito,2024-04-01,2024-05-23
1975,1975,1,FastDelivery,1,Centro Norte,4,Devuelto,2024-11-03,2024-11-07
1976,1976,1,FastDelivery,3,Centro Oeste,4,Devuelto,2024-06-30,2024-11-08
1977,1977,2,ExpressShip,5,Centro Central,2,En tránsito,2024-08-13,2024-11-07
1978,1978,4,QuickSend,1,Centro Norte,2,En tránsito,2024-03-28,2024-06-27
1979,1979,4,QuickSend,3,Centro Oeste,3,Entregado,2024-09-18,2024-10-18
1980,1980,2,ExpressShip,2,Centro Sur,3,Entregado,2024-09-27,2024-11-03
1981,1981,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-10-26,2024-11-08
1982,1982,4,QuickSend,5,Centro Central,2,En tránsito,2024-09-25,2024-10-15
1983,1983,1,FastDelivery,5,Centro Central,4,Devuelto,2024-03-17,2024-08-17
1984,1984,4,QuickSend,3,Centro Oeste,4,Devuelto,2024-09-27,2024-10-08
1985,1985,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-08-14,2024-08-19
1986,1986,1,FastDelivery,4,Centro Este,3,Entregado,2024-11-18,2024-11-18
1987,1987,1,FastDelivery,5,Centro Central,3,Entregado,2024-07-04,2024-10-06
1988,1988,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-06-20,2024-09-23
1989,1989,3,GlobalCourier,4,Centro Este,1,En preparación,2024-04-23,2024-08-16
1990,1990,5,ShipPro,2,Centro Sur,4,Devuelto,2024-01-14,2024-10-16
1991,1991,5,ShipPro,2,Centro Sur,3,Entregado,2024-07-12,2024-09-21
1992,1992,5,ShipPro,4,Centro Este,4,Devuelto,2024-09-04,2024-09-08
1993,1993,1,FastDelivery,2,Centro Sur,3,Entregado,2024-10-06,2024-10-29
1994,1994,5,ShipPro,4,Centro Este,3,Entregado,2024-07-24,2024-08-22
1995,1995,4,QuickSend,5,Centro Central,1,En preparación,2024-11-10,2024-11-18
1996,1996,5,ShipPro,1,Centro Norte,3,Entregado,2024-01-16,2024-03-21
1997,1997,2,ExpressShip,4,Centro Este,3,Entregado,2024-01-03,2024-01-19
1998,1998,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-05-07,2024-08-27
1999,1999,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-07-07,2024-10-05
2000,2000,4,QuickSend,5,Centro Central,1,En preparación,2024-08-07,2024-09-11
2001,2001,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-05-10,2024-09-04
2002,2002,3,GlobalCourier,5,Centro Central,1,En preparación,2024-03-22,2024-09-07
2003,2003,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-09-24,2024-09-30
2004,2004,1,FastDelivery,4,Centro Este,4,Devuelto,2024-01-01,2024-08-30
2005,2005,1,FastDelivery,5,Centro Central,1,En preparación,2024-01-06,2024-01-19
2006,2006,4,QuickSend,2,Centro Sur,2,En tránsito,2024-03-16,2024-10-03
2007,2007,5,ShipPro,4,Centro Este,3,Entregado,2024-11-10,2024-11-17
2008,2008,2,ExpressShip,2,Centro Sur,4,Devuelto,2024-05-09,2024-09-13
2009,2009,1,FastDelivery,5,Centro Central,1,En preparación,2024-05-08,2024-07-28
2010,2010,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-06-06,2024-09-04
2011,2011,4,QuickSend,4,Centro Este,1,En preparación,2024-01-16,2024-02-14
2012,2012,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-05-04,2024-10-01
2013,2013,5,ShipPro,5,Centro Central,3,Entregado,2024-03-27,2024-07-20
2014,2014,2,ExpressShip,2,Centro Sur,2,En tránsito,2024-04-22,2024-06-05
2015,2015,5,ShipPro,5,Centro Central,2,En tránsito,2024-01-09,2024-08-08
2016,2016,5,ShipPro,5,Centro Central,3,Entregado,2024-07-25,2024-09-27
2017,2017,5,ShipPro,4,Centro Este,1,En preparación,2024-05-04,2024-11-10
2018,2018,1,FastDelivery,5,Centro Central,3,Entregado,2024-02-24,2024-08-19
2019,2019,5,ShipPro,2,Centro Sur,3,Entregado,2024-07-04,2024-09-12
2020,2020,2,ExpressShip,1,Centro Norte,1,En preparación,2024-05-03,2024-10-15
2021,2021,5,ShipPro,2,Centro Sur,3,Entregado,2024-06-12,2024-06-13
2022,2022,2,ExpressShip,1,Centro Norte,2,En tránsito,2024-06-16,2024-09-23
2023,2023,3,GlobalCourier,5,Centro Central,3,Entregado,2024-04-04,2024-04-06
2024,2024,4,QuickSend,1,Centro Norte,4,Devuelto,2024-01-09,2024-09-10
2025,2025,3,GlobalCourier,5,Centro Central,4,Devuelto,2024-01-21,2024-08-01
2026,2026,3,GlobalCourier,5,Centro Central,3,Entregado,2024-06-30,2024-09-14
2027,2027,4,QuickSend,3,Centro Oeste,3,Entregado,2024-05-08,2024-11-18
2028,2028,1,FastDelivery,1,Centro Norte,1,En preparación,2024-01-06,2024-10-02
2029,2029,2,ExpressShip,3,Centro Oeste,3,Entregado,2024-02-01,2024-09-19
2030,2030,5,ShipPro,2,Centro Sur,2,En tránsito,2024-07-07,2024-09-03
2031,2031,5,ShipPro,1,Centro Norte,3,Entregado,2024-04-25,2024-08-25
2032,2032,1,FastDelivery,1,Centro Norte,1,En preparación,2024-10-26,2024-11-02
2033,2033,5,ShipPro,4,Centro Este,4,Devuelto,2024-05-24,2024-05-27
2034,2034,5,ShipPro,1,Centro Norte,2,En tránsito,2024-07-16,2024-09-13
2035,2035,4,QuickSend,2,Centro Sur,3,Entregado,2024-02-08,2024-10-30
2036,2036,1,FastDelivery,3,Centro Oeste,1,En preparación,2024-07-02,2024-09-27
2037,2037,5,ShipPro,5,Centro Central,4,Devuelto,2024-11-04,2024-11-11
2038,2038,5,ShipPro,2,Centro Sur,3,Entregado,2024-06-28,2024-09-11
2039,2039,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-05-04,2024-06-02
2040,2040,2,ExpressShip,4,Centro Este,1,En preparación,2024-01-02,2024-02-10
2041,2041,4,QuickSend,2,Centro Sur,1,En preparación,2024-01-16,2024-07-01
2042,2042,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-07-01,2024-11-12
2043,2043,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-10-07,2024-10-20
2044,2044,2,ExpressShip,1,Centro Norte,4,Devuelto,2024-08-20,2024-08-29
2045,2045,3,GlobalCourier,1,Centro Norte,2,En tránsito,2024-08-12,2024-08-28
2046,2046,4,QuickSend,2,Centro Sur,4,Devuelto,2024-10-21,2024-11-17
2047,2047,3,GlobalCourier,1,Centro Norte,1,En preparación,2024-11-14,2024-11-17
2048,2048,2,ExpressShip,5,Centro Central,2,En tránsito,2024-09-07,2024-10-20
2049,2049,1,FastDelivery,3,Centro Oeste,4,Devuelto,2024-07-09,2024-07-29
2050,2050,1,FastDelivery,1,Centro Norte,4,Devuelto,2024-05-25,2024-05-29
2051,2051,3,GlobalCourier,5,Centro Central,3,Entregado,2024-04-24,2024-06-30
2052,2052,2,ExpressShip,3,Centro Oeste,2,En tránsito,2024-05-22,2024-07-26
2053,2053,3,GlobalCourier,5,Centro Central,1,En preparación,2024-04-16,2024-10-19
2054,2054,5,ShipPro,5,Centro Central,3,Entregado,2024-08-01,2024-08-26
2055,2055,2,ExpressShip,1,Centro Norte,3,Entregado,2024-03-21,2024-09-10
2056,2056,5,ShipPro,3,Centro Oeste,2,En tránsito,2024-09-23,2024-09-29
2057,2057,2,ExpressShip,2,Centro Sur,3,Entregado,2024-06-22,2024-11-06
2058,2058,3,GlobalCourier,5,Centro Central,3,Entregado,2024-09-08,2024-11-11
2059,2059,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-08-15,2024-11-18
2060,2060,3,GlobalCourier,1,Centro Norte,1,En preparación,2024-09-12,2024-10-22
2061,2061,5,ShipPro,3,Centro Oeste,3,Entregado,2024-02-19,2024-03-23
2062,2062,3,GlobalCourier,4,Centro Este,3,Entregado,2024-09-24,2024-10-16
2063,2063,5,ShipPro,2,Centro Sur,1,En preparación,2024-10-06,2024-10-15
2064,2064,2,ExpressShip,2,Centro Sur,4,Devuelto,2024-03-05,2024-11-14
2065,2065,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-07-13,2024-07-14
2066,2066,3,GlobalCourier,5,Centro Central,4,Devuelto,2024-05-13,2024-08-25
2067,2067,1,FastDelivery,2,Centro Sur,4,Devuelto,2024-07-06,2024-10-19
2068,2068,1,FastDelivery,4,Centro Este,4,Devuelto,2024-07-17,2024-11-03
2069,2069,4,QuickSend,1,Centro Norte,1,En preparación,2024-08-08,2024-09-16
2070,2070,2,ExpressShip,1,Centro Norte,3,Entregado,2024-08-10,2024-09-11
2071,2071,3,GlobalCourier,3,Centro Oeste,2,En tránsito,2024-01-16,2024-02-02
2072,2072,1,FastDelivery,2,Centro Sur,3,Entregado,2024-04-03,2024-09-11
2073,2073,3,GlobalCourier,5,Centro Central,2,En tránsito,2024-10-11,2024-10-21
2074,2074,2,ExpressShip,1,Centro Norte,3,Entregado,2024-10-15,2024-10-26
2075,2075,3,GlobalCourier,2,Centro Sur,4,Devuelto,2024-10-01,2024-11-03
2076,2076,1,FastDelivery,3,Centro Oeste,1,En preparación,2024-04-19,2024-10-27
2077,2077,1,FastDelivery,5,Centro Central,2,En tránsito,2024-01-23,2024-11-16
2078,2078,4,QuickSend,4,Centro Este,4,Devuelto,2024-06-21,2024-07-01
2079,2079,2,ExpressShip,4,Centro Este,3,Entregado,2024-06-02,2024-08-30
2080,2080,2,ExpressShip,3,Centro Oeste,2,En tránsito,2024-02-29,2024-03-26
2081,2081,2,ExpressShip,5,Centro Central,4,Devuelto,2024-05-08,2024-05-25
2082,2082,1,FastDelivery,3,Centro Oeste,2,En tránsito,2024-02-19,2024-05-07
2083,2083,1,FastDelivery,1,Centro Norte,2,En tránsito,2024-03-02,2024-11-02
2084,2084,2,ExpressShip,3,Centro Oeste,1,En preparación,2024-04-09,2024-09-15
2085,2085,3,GlobalCourier,4,Centro Este,4,Devuelto,2024-07-27,2024-07-29
2086,2086,5,ShipPro,3,Centro Oeste,1,En preparación,2024-04-05,2024-04-09
2087,2087,5,ShipPro,4,Centro Este,2,En tránsito,2024-02-02,2024-08-25
2088,2088,3,GlobalCourier,2,Centro Sur,2,En tránsito,2024-05-02,2024-07-25
2089,2089,2,ExpressShip,5,Centro Central,1,En preparación,2024-09-28,2024-10-04
2090,2090,4,QuickSend,3,Centro Oeste,2,En tránsito,2024-03-10,2024-08-10
2091,2091,2,ExpressShip,1,Centro Norte,3,Entregado,2024-04-21,2024-07-07
2092,2092,3,GlobalCourier,2,Centro Sur,3,Entregado,2024-02-08,2024-04-26
2093,2093,4,QuickSend,5,Centro Central,2,En tránsito,2024-09-12,2024-10-07
2094,2094,2,ExpressShip,5,Centro Central,3,Entregado,2024-05-29,2024-11-06
2095,2095,2,ExpressShip,3,Centro Oeste,1,En preparación,2024-05-27,2024-08-17
2096,2096,4,QuickSend,2,Centro Sur,1,En preparación,2024-11-11,2024-11-13
2097,2097,2,ExpressShip,1,Centro Norte,1,En preparación,2024-09-02,2024-09-10
2098,2098,1,FastDelivery,4,Centro Este,4,Devuelto,2024-05-31,2024-07-16
2099,2099,4,QuickSend,4,Centro Este,1,En preparación,2024-03-18,2024-06-06
2100,2100,5,ShipPro,1,Centro Norte,1,En preparación,2024-06-18,2024-06-18
2101,2101,1,FastDelivery,4,Centro Este,3,Entregado,2024-08-28,2024-09-05
2102,2102,3,GlobalCourier,1,Centro Norte,1,En preparación,2024-11-13,2024-11-15
2103,2103,4,QuickSend,2,Centro Sur,1,En preparación,2024-03-28,2024-07-23
2104,2104,1,FastDelivery,2,Centro Sur,4,Devuelto,2024-01-19,2024-08-04
2105,2105,4,QuickSend,1,Centro Norte,3,Entregado,2024-01-09,2024-06-19
2106,2106,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-07-08,2024-10-25
2107,2107,3,GlobalCourier,3,Centro Oeste,3,Entregado,2024-04-28,2024-09-15
2108,2108,5,ShipPro,4,Centro Este,1,En preparación,2024-04-11,2024-09-14
2109,2109,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-08-20,2024-10-11
2110,2110,2,ExpressShip,1,Centro Norte,3,Entregado,2024-09-01,2024-11-02
2111,2111,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-05-07,2024-10-22
2112,2112,1,FastDelivery,3,Centro Oeste,3,Entregado,2024-03-16,2024-09-03
2113,2113,4,QuickSend,2,Centro Sur,3,Entregado,2024-08-21,2024-09-11
2114,2114,1,FastDelivery,1,Centro Norte,4,Devuelto,2024-08-09,2024-08-14
2115,2115,3,GlobalCourier,1,Centro Norte,2,En tránsito,2024-06-16,2024-09-05
2116,2116,4,QuickSend,1,Centro Norte,1,En preparación,2024-11-02,2024-11-11
2117,2117,3,GlobalCourier,1,Centro Norte,3,Entregado,2024-10-13,2024-11-10
2118,2118,1,FastDelivery,5,Centro Central,2,En tránsito,2024-05-21,2024-08-01
2119,2119,2,ExpressShip,1,Centro Norte,4,Devuelto,2024-06-30,2024-11-03
2120,2120,3,GlobalCourier,5,Centro Central,4,Devuelto,2024-01-22,2024-10-11
2121,2121,3,GlobalCourier,4,Centro Este,2,En tránsito,2024-05-13,2024-10-09
2122,2122,4,QuickSend,2,Centro Sur,4,Devuelto,2024-06-22,2024-08-23
2123,2123,4,QuickSend,4,Centro Este,4,Devuelto,2024-04-25,2024-09-16
