FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2022-07-29,1.0,"Televisor LED 55""",10.0,1031.44,12.0,Cyberdyne Systems,17.0,Tienda Virtual Sur
2024-05-13,11.0,phone,10.0,143.84,NULL,NULL,19.0,Tienda Plus
2024-06-24,6.0,Licuadora 600W,8.0,637.12,NULL,NULL,3.0,Outlet Norte
2024-04-03,8.0,"Computadora Portátil 15""",7.0,409.47,8.0,Dunder Mifflin,20.0,ElectroShop Store
2023-09-07,19.0,Batidora de Mano,10.0,143.8,7.0,Wayne Enterprises,9.0,Tienda Online Plus
2022-05-05,16.0,Refrigerador Triple Puerta,10.0,1286.84,12.0,Cyberdyne Systems,1.0,ElectroShop Online
2024-10-14,11.0,phone,6.0,154.14,11.0,Biohazard Inc,7.0,Tienda Express
2024-03-29,25.0,Teléfono Inteligente 256GB,5.0,828.66,1.0,ACME Corp,10.0,ElectroShop California
2022-08-23,21.0,Home Theater 7.1,10.0,1472.47,4.0,Umbrella Corp,3.0,Outlet Norte
2022-06-13,25.0,Teléfono Inteligente 256GB,9.0,1456.42,11.0,Biohazard Inc,14.0,NULL
2024-03-20,14.0,Refrigerador Simple Puerta,10.0,858.18,10.0,Hooli,14.0,NULL
2022-06-23,4.0,Microondas 20L,8.0,571.59,15.0,LexCorp,8.0,ElectroShop Este
2024-09-26,10.0,Smartwatch,2.0,1290.85,13.0,Tyrell Corp,14.0,NULL
2024-09-04,25.0,Teléfono Inteligente 256GB,10.0,1395.16,2.0,Globex Corporation,11.0,Tienda Norte
2024-03-23,3.0,Refrigerador Doble Puerta,8.0,1431.12,3.0,Initech,1.0,ElectroShop Online
2024-06-16,6.0,Licuadora 600W,2.0,556.59,NULL,NULL,17.0,Tienda Virtual Sur
2024-10-26,18.0,Aspiradora Robot,8.0,599.25,14.0,Blue Sun Corporation,1.0,ElectroShop Online
2023-07-16,22.0,"Laptop Gamer 15""",6.0,859.62,14.0,Blue Sun Corporation,9.0,Tienda Online Plus
2022-01-22,2.0,Lavadora 8kg,7.0,828.52,10.0,Hooli,3.0,Outlet Norte
2023-11-01,24.0,Smartwatch Deportivo,1.0,380.82,12.0,Cyberdyne Systems,13.0,ElectroShop Norte
2023-12-03,19.0,Batidora de Mano,6.0,239.22,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2024-10-22,28.0,Cafetera Espresso,1.0,94.75,6.0,Stark Industries,2.0,Tienda Central
2024-05-02,NULL,NULL,NULL,NULL,4.0,Umbrella Corp,17.0,Tienda Virtual Sur
2022-08-20,25.0,Teléfono Inteligente 256GB,9.0,1318.96,NULL,NULL,6.0,ElectroShop Oeste
2024-06-21,17.0,Microondas 25L,5.0,127.75,3.0,Initech,20.0,ElectroShop Store
2022-10-31,30.0,Parlante Bluetooth,4.0,977.28,11.0,Biohazard Inc,1.0,ElectroShop Online
2023-08-03,14.0,Refrigerador Simple Puerta,6.0,1230.78,5.0,Weyland-Yutani,7.0,Tienda Express
2023-05-17,15.0,"Televisor LED 65""",10.0,1479.04,15.0,LexCorp,7.0,Tienda Express
2022-05-13,2.0,Lavadora 8kg,7.0,344.5,11.0,Biohazard Inc,20.0,ElectroShop Store
2023-02-01,1.0,"Televisor LED 55""",6.0,1448.97,5.0,Weyland-Yutani,13.0,ElectroShop Norte
2024-11-12,8.0,"Computadora Portátil 15""",7.0,753.69,7.0,Wayne Enterprises,2.0,Tienda Central
2024-11-01,24.0,Smartwatch Deportivo,4.0,1477.65,11.0,Biohazard Inc,17.0,Tienda Virtual Sur
2022-04-01,15.0,"Televisor LED 65""",4.0,142.9,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2024-07-06,30.0,Parlante Bluetooth,4.0,680.91,7.0,Wayne Enterprises,11.0,Tienda Norte
2022-03-16,13.0,Lavadora 10kg,7.0,832.93,NULL,NULL,4.0,ElectroShop Sur
2024-07-29,9.0,"Tablet 10""",10.0,422.76,NULL,NULL,14.0,NULL
2023-11-05,NULL,NULL,NULL,NULL,NULL,NULL,18.0,ElectroShop Satélite
2024-01-11,6.0,Licuadora 600W,7.0,81.14,6.0,Stark Industries,9.0,Tienda Online Plus
2022-05-11,9.0,"Tablet 10""",9.0,1449.27,15.0,LexCorp,12.0,Outlet Sur
2024-08-31,26.0,"Televisor OLED 55""",9.0,365.47,1.0,ACME Corp,5.0,Tienda Premium
2022-04-14,15.0,"Televisor LED 65""",4.0,1307.95,6.0,Stark Industries,19.0,Tienda Plus
2024-10-21,24.0,Smartwatch Deportivo,7.0,535.9,5.0,Weyland-Yutani,5.0,Tienda Premium
2023-07-24,15.0,"Televisor LED 65""",7.0,1079.67,14.0,Blue Sun Corporation,14.0,NULL
2023-04-21,4.0,Microondas 20L,3.0,879.33,9.0,Pied Piper,17.0,Tienda Virtual Sur
2022-09-02,14.0,Refrigerador Simple Puerta,1.0,1206.3,1.0,ACME Corp,15.0,ElectroShop Express
2023-10-26,14.0,Refrigerador Simple Puerta,6.0,446.33,9.0,Pied Piper,10.0,ElectroShop California
2022-04-29,11.0,phone,7.0,1151.55,5.0,Weyland-Yutani,17.0,Tienda Virtual Sur
2022-03-31,22.0,"Laptop Gamer 15""",2.0,627.21,9.0,Pied Piper,17.0,Tienda Virtual Sur
2024-03-31,6.0,Licuadora 600W,3.0,1021.54,14.0,Blue Sun Corporation,12.0,Outlet Sur
2024-08-12,19.0,Batidora de Mano,8.0,202.59,4.0,Umbrella Corp,15.0,ElectroShop Express
2023-08-27,19.0,Batidora de Mano,8.0,1454.32,9.0,Pied Piper,20.0,ElectroShop Store
2024-09-08,19.0,Batidora de Mano,5.0,56.94,6.0,Stark Industries,17.0,Tienda Virtual Sur
2022-09-14,18.0,Aspiradora Robot,3.0,1268.19,13.0,Tyrell Corp,2.0,Tienda Central
2024-06-10,21.0,Home Theater 7.1,9.0,1441.12,15.0,LexCorp,5.0,Tienda Premium
2023-11-29,21.0,Home Theater 7.1,10.0,1331.16,2.0,Globex Corporation,9.0,Tienda Online Plus
2023-09-23,18.0,Aspiradora Robot,8.0,1127.21,2.0,Globex Corporation,1.0,ElectroShop Online
2022-06-19,NULL,NULL,NULL,NULL,3.0,Initech,8.0,ElectroShop Este
2024-05-19,4.0,Microondas 20L,3.0,479.07,3.0,Initech,8.0,ElectroShop Este
2023-02-16,5.0,Aspiradora Sin Bolsa,10.0,1078.49,1.0,ACME Corp,1.0,ElectroShop Online
2022-08-04,6.0,Licuadora 600W,8.0,793.5,6.0,Stark Industries,12.0,Outlet Sur
2023-05-12,25.0,Teléfono Inteligente 256GB,9.0,779.19,7.0,Wayne Enterprises,2.0,Tienda Central
2024-09-20,25.0,Teléfono Inteligente 256GB,7.0,1161.05,8.0,Dunder Mifflin,NULL,NULL
2023-10-12,9.0,"Tablet 10""",8.0,881.51,2.0,Globex Corporation,17.0,Tienda Virtual Sur
2024-03-11,22.0,"Laptop Gamer 15""",9.0,710.88,10.0,Hooli,14.0,NULL
2022-08-27,18.0,Aspiradora Robot,8.0,97.5,8.0,Dunder Mifflin,1.0,ElectroShop Online
2024-07-30,21.0,Home Theater 7.1,7.0,1383.1,12.0,Cyberdyne Systems,5.0,Tienda Premium
2022-02-25,18.0,Aspiradora Robot,9.0,1024.38,15.0,LexCorp,9.0,Tienda Online Plus
2024-04-29,22.0,"Laptop Gamer 15""",6.0,819.79,5.0,Weyland-Yutani,12.0,Outlet Sur
2024-02-11,8.0,"Computadora Portátil 15""",3.0,236.03,10.0,Hooli,5.0,Tienda Premium
2024-02-09,10.0,Smartwatch,10.0,1230.09,5.0,Weyland-Yutani,11.0,Tienda Norte
2022-12-28,24.0,Smartwatch Deportivo,10.0,1449.56,9.0,Pied Piper,20.0,ElectroShop Store
2022-05-09,24.0,Smartwatch Deportivo,4.0,319.71,3.0,Initech,12.0,Outlet Sur
2023-04-25,17.0,Microondas 25L,3.0,1321.42,3.0,Initech,1.0,ElectroShop Online
2022-06-26,10.0,Smartwatch,8.0,841.45,9.0,Pied Piper,4.0,ElectroShop Sur
2022-11-03,5.0,Aspiradora Sin Bolsa,1.0,154.59,9.0,Pied Piper,7.0,Tienda Express
2022-03-17,28.0,Cafetera Espresso,8.0,112.33,1.0,ACME Corp,20.0,ElectroShop Store
2022-10-19,7.0,Home Theater 5.1,9.0,274.56,12.0,Cyberdyne Systems,4.0,ElectroShop Sur
2024-02-10,14.0,Refrigerador Simple Puerta,6.0,762.17,4.0,Umbrella Corp,2.0,Tienda Central
2024-08-18,7.0,Home Theater 5.1,1.0,401.81,14.0,Blue Sun Corporation,15.0,ElectroShop Express
2023-11-04,15.0,"Televisor LED 65""",1.0,1274.11,5.0,Weyland-Yutani,13.0,ElectroShop Norte
2022-07-30,13.0,Lavadora 10kg,1.0,184.21,5.0,Weyland-Yutani,15.0,ElectroShop Express
2022-08-24,NULL,NULL,NULL,NULL,10.0,Hooli,15.0,ElectroShop Express
2022-01-16,4.0,Microondas 20L,3.0,745.79,8.0,Dunder Mifflin,1.0,ElectroShop Online
2024-06-13,9.0,"Tablet 10""",3.0,1043.51,12.0,Cyberdyne Systems,7.0,Tienda Express
2023-07-19,6.0,Licuadora 600W,2.0,1326.37,15.0,LexCorp,19.0,Tienda Plus
2023-08-15,14.0,Refrigerador Simple Puerta,4.0,1462.61,12.0,Cyberdyne Systems,8.0,ElectroShop Este
2023-09-09,24.0,Smartwatch Deportivo,6.0,356.15,12.0,Cyberdyne Systems,8.0,ElectroShop Este
2023-12-13,14.0,Refrigerador Simple Puerta,8.0,261.71,8.0,Dunder Mifflin,4.0,ElectroShop Sur
2023-07-29,8.0,"Computadora Portátil 15""",6.0,385.93,8.0,Dunder Mifflin,18.0,ElectroShop Satélite
2023-11-17,7.0,Home Theater 5.1,8.0,579.73,15.0,LexCorp,20.0,ElectroShop Store
2022-12-04,29.0,Refrigerador Compacto,10.0,181.49,11.0,Biohazard Inc,2.0,Tienda Central
2024-06-17,NULL,NULL,NULL,NULL,5.0,Weyland-Yutani,17.0,Tienda Virtual Sur
2022-07-15,21.0,Home Theater 7.1,8.0,327.91,4.0,Umbrella Corp,7.0,Tienda Express
2024-08-18,24.0,Smartwatch Deportivo,3.0,1002.16,1.0,ACME Corp,15.0,ElectroShop Express
2023-07-09,26.0,"Televisor OLED 55""",1.0,1084.54,7.0,Wayne Enterprises,17.0,Tienda Virtual Sur
2023-03-15,28.0,Cafetera Espresso,10.0,1044.48,1.0,ACME Corp,4.0,ElectroShop Sur
2024-07-14,7.0,Home Theater 5.1,6.0,257.43,8.0,Dunder Mifflin,1.0,ElectroShop Online
2024-05-14,14.0,Refrigerador Simple Puerta,10.0,602.64,8.0,Dunder Mifflin,20.0,ElectroShop Store
2024-10-12,16.0,Refrigerador Triple Puerta,5.0,968.89,13.0,Tyrell Corp,18.0,ElectroShop Satélite
2023-03-31,12.0,"Televisor LED 55""",8.0,1434.52,9.0,Pied Piper,14.0,NULL
2024-02-21,27.0,Lavadora Carga Superior,7.0,1369.4,11.0,Biohazard Inc,11.0,Tienda Norte
2024-06-09,2.0,Lavadora 8kg,7.0,222.03,12.0,Cyberdyne Systems,2.0,Tienda Central
2024-03-14,24.0,Smartwatch Deportivo,7.0,577.52,4.0,Umbrella Corp,3.0,Outlet Norte
2024-04-07,15.0,"Televisor LED 65""",5.0,734.2,4.0,Umbrella Corp,8.0,ElectroShop Este
2022-02-01,7.0,Home Theater 5.1,10.0,131.45,12.0,Cyberdyne Systems,12.0,Outlet Sur
2023-03-31,9.0,"Tablet 10""",5.0,654.73,2.0,Globex Corporation,6.0,ElectroShop Oeste
2024-07-19,1.0,"Televisor LED 55""",4.0,575.12,7.0,Wayne Enterprises,18.0,ElectroShop Satélite
2023-06-06,22.0,"Laptop Gamer 15""",5.0,765.96,7.0,Wayne Enterprises,1.0,ElectroShop Online
2023-12-18,9.0,"Tablet 10""",2.0,121.83,NULL,NULL,4.0,ElectroShop Sur
2023-05-30,20.0,Lavadora Secadora,2.0,1404.28,4.0,Umbrella Corp,9.0,Tienda Online Plus
2024-01-22,NULL,NULL,NULL,NULL,11.0,Biohazard Inc,12.0,Outlet Sur
2024-09-06,10.0,Smartwatch,4.0,648.78,8.0,Dunder Mifflin,8.0,ElectroShop Este
2024-09-12,11.0,phone,6.0,1089.86,12.0,Cyberdyne Systems,11.0,Tienda Norte
2024-05-05,1.0,"Televisor LED 55""",2.0,277.48,13.0,Tyrell Corp,10.0,ElectroShop California
2022-04-30,4.0,Microondas 20L,9.0,658.14,5.0,Weyland-Yutani,NULL,NULL
2024-01-14,1.0,"Televisor LED 55""",2.0,691.44,11.0,Biohazard Inc,17.0,Tienda Virtual Sur
2023-10-24,4.0,Microondas 20L,3.0,821.49,12.0,Cyberdyne Systems,NULL,NULL
2022-02-21,17.0,Microondas 25L,3.0,1073.48,8.0,Dunder Mifflin,13.0,ElectroShop Norte
2022-06-17,13.0,Lavadora 10kg,3.0,976.97,2.0,Globex Corporation,10.0,ElectroShop California
2022-02-23,25.0,Teléfono Inteligente 256GB,7.0,1000.35,4.0,Umbrella Corp,20.0,ElectroShop Store
2023-12-07,30.0,Parlante Bluetooth,10.0,156.92,7.0,Wayne Enterprises,7.0,Tienda Express
2022-07-05,20.0,Lavadora Secadora,9.0,647.04,11.0,Biohazard Inc,2.0,Tienda Central
2024-03-19,10.0,Smartwatch,8.0,1452.67,4.0,Umbrella Corp,2.0,Tienda Central
2023-02-25,1.0,"Televisor LED 55""",5.0,1421.69,2.0,Globex Corporation,8.0,ElectroShop Este
2024-05-24,21.0,Home Theater 7.1,10.0,546.26,9.0,Pied Piper,1.0,ElectroShop Online
2024-05-26,NULL,NULL,NULL,NULL,11.0,Biohazard Inc,19.0,Tienda Plus
2023-08-03,3.0,Refrigerador Doble Puerta,10.0,1324.38,NULL,NULL,1.0,ElectroShop Online
2022-01-24,28.0,Cafetera Espresso,4.0,1468.75,3.0,Initech,2.0,Tienda Central
2022-01-20,12.0,"Televisor LED 55""",5.0,1224.61,2.0,Globex Corporation,15.0,ElectroShop Express
2023-11-17,18.0,Aspiradora Robot,5.0,254.78,4.0,Umbrella Corp,11.0,Tienda Norte
2024-09-07,25.0,Teléfono Inteligente 256GB,1.0,1147.83,4.0,Umbrella Corp,4.0,ElectroShop Sur
2023-01-08,1.0,"Televisor LED 55""",8.0,149.3,5.0,Weyland-Yutani,3.0,Outlet Norte
2022-07-10,16.0,Refrigerador Triple Puerta,5.0,634.71,9.0,Pied Piper,6.0,ElectroShop Oeste
2024-01-12,11.0,phone,7.0,1143.88,1.0,ACME Corp,9.0,Tienda Online Plus
2024-07-16,12.0,"Televisor LED 55""",4.0,199.33,14.0,Blue Sun Corporation,10.0,ElectroShop California
2024-01-21,9.0,"Tablet 10""",5.0,836.08,12.0,Cyberdyne Systems,1.0,ElectroShop Online
2023-12-25,6.0,Licuadora 600W,2.0,710.43,12.0,Cyberdyne Systems,19.0,Tienda Plus
2024-03-01,22.0,"Laptop Gamer 15""",6.0,495.05,5.0,Weyland-Yutani,1.0,ElectroShop Online
2022-09-20,1.0,"Televisor LED 55""",3.0,705.49,11.0,Biohazard Inc,18.0,ElectroShop Satélite
2023-05-29,26.0,"Televisor OLED 55""",2.0,1492.03,6.0,Stark Industries,6.0,ElectroShop Oeste
2022-02-09,25.0,Teléfono Inteligente 256GB,2.0,850.69,11.0,Biohazard Inc,17.0,Tienda Virtual Sur
2022-02-12,16.0,Refrigerador Triple Puerta,2.0,1417.35,12.0,Cyberdyne Systems,14.0,NULL
2022-03-07,17.0,Microondas 25L,5.0,730.24,6.0,Stark Industries,6.0,ElectroShop Oeste
2024-11-01,17.0,Microondas 25L,5.0,1213.06,4.0,Umbrella Corp,2.0,Tienda Central
2024-07-21,18.0,Aspiradora Robot,3.0,842.38,9.0,Pied Piper,19.0,Tienda Plus
2024-01-08,2.0,Lavadora 8kg,4.0,1465.52,1.0,ACME Corp,11.0,Tienda Norte
2024-07-29,12.0,"Televisor LED 55""",3.0,476.93,NULL,NULL,6.0,ElectroShop Oeste
2023-12-23,29.0,Refrigerador Compacto,5.0,286.47,2.0,Globex Corporation,10.0,ElectroShop California
2024-07-13,19.0,Batidora de Mano,2.0,412.51,3.0,Initech,4.0,ElectroShop Sur
2024-06-20,14.0,Refrigerador Simple Puerta,8.0,965.97,15.0,LexCorp,20.0,ElectroShop Store
2024-07-18,19.0,Batidora de Mano,9.0,1451.16,13.0,Tyrell Corp,20.0,ElectroShop Store
2024-02-04,29.0,Refrigerador Compacto,10.0,1062.41,4.0,Umbrella Corp,11.0,Tienda Norte
2022-02-24,1.0,"Televisor LED 55""",1.0,1247.69,10.0,Hooli,5.0,Tienda Premium
2022-07-08,17.0,Microondas 25L,6.0,1454.62,NULL,NULL,10.0,ElectroShop California
2022-01-31,24.0,Smartwatch Deportivo,5.0,74.79,14.0,Blue Sun Corporation,17.0,Tienda Virtual Sur
2024-09-16,3.0,Refrigerador Doble Puerta,5.0,531.01,6.0,Stark Industries,3.0,Outlet Norte
2023-10-23,16.0,Refrigerador Triple Puerta,4.0,87.9,6.0,Stark Industries,19.0,Tienda Plus
2022-04-26,19.0,Batidora de Mano,8.0,281.82,7.0,Wayne Enterprises,4.0,ElectroShop Sur
2023-11-11,20.0,Lavadora Secadora,7.0,341.32,11.0,Biohazard Inc,13.0,ElectroShop Norte
2022-03-16,10.0,Smartwatch,1.0,1234.32,3.0,Initech,18.0,ElectroShop Satélite
2023-05-11,12.0,"Televisor LED 55""",8.0,1033.44,2.0,Globex Corporation,7.0,Tienda Express
2023-05-20,29.0,Refrigerador Compacto,10.0,451.71,13.0,Tyrell Corp,NULL,NULL
2022-03-25,13.0,Lavadora 10kg,9.0,1205.81,4.0,Umbrella Corp,4.0,ElectroShop Sur
2023-02-12,2.0,Lavadora 8kg,9.0,761.78,11.0,Biohazard Inc,11.0,Tienda Norte
2022-11-01,5.0,Aspiradora Sin Bolsa,8.0,1247.53,15.0,LexCorp,9.0,Tienda Online Plus
2024-02-23,14.0,Refrigerador Simple Puerta,4.0,477.84,15.0,LexCorp,1.0,ElectroShop Online
2024-03-10,4.0,Microondas 20L,4.0,689.89,11.0,Biohazard Inc,20.0,ElectroShop Store
2023-10-20,16.0,Refrigerador Triple Puerta,5.0,1480.47,1.0,ACME Corp,4.0,ElectroShop Sur
2022-03-23,10.0,Smartwatch,2.0,862.19,13.0,Tyrell Corp,18.0,ElectroShop Satélite
2024-03-12,26.0,"Televisor OLED 55""",10.0,491.84,9.0,Pied Piper,2.0,Tienda Central
2024-03-14,1.0,"Televisor LED 55""",6.0,1391.32,11.0,Biohazard Inc,9.0,Tienda Online Plus
2024-02-15,6.0,Licuadora 600W,7.0,1209.59,9.0,Pied Piper,7.0,Tienda Express
2023-12-25,NULL,NULL,NULL,NULL,2.0,Globex Corporation,5.0,Tienda Premium
2022-04-16,16.0,Refrigerador Triple Puerta,2.0,705.68,6.0,Stark Industries,15.0,ElectroShop Express
2023-05-21,18.0,Aspiradora Robot,10.0,615.74,3.0,Initech,8.0,ElectroShop Este
2023-02-10,14.0,Refrigerador Simple Puerta,3.0,229.98,4.0,Umbrella Corp,7.0,Tienda Express
2022-10-24,28.0,Cafetera Espresso,10.0,742.61,4.0,Umbrella Corp,13.0,ElectroShop Norte
2022-12-27,1.0,"Televisor LED 55""",3.0,1049.5,2.0,Globex Corporation,9.0,Tienda Online Plus
2022-09-15,25.0,Teléfono Inteligente 256GB,10.0,1379.72,11.0,Biohazard Inc,13.0,ElectroShop Norte
2024-03-09,7.0,Home Theater 5.1,4.0,101.54,4.0,Umbrella Corp,3.0,Outlet Norte
2024-05-27,26.0,"Televisor OLED 55""",5.0,1360.34,15.0,LexCorp,4.0,ElectroShop Sur
2024-09-19,13.0,Lavadora 10kg,8.0,1462.35,9.0,Pied Piper,11.0,Tienda Norte
2023-07-24,16.0,Refrigerador Triple Puerta,3.0,643.39,1.0,ACME Corp,8.0,ElectroShop Este
2022-01-29,NULL,NULL,NULL,NULL,8.0,Dunder Mifflin,2.0,Tienda Central
2022-01-05,28.0,Cafetera Espresso,9.0,715.52,8.0,Dunder Mifflin,5.0,Tienda Premium
2022-12-14,20.0,Lavadora Secadora,3.0,1011.21,15.0,LexCorp,20.0,ElectroShop Store
2024-10-21,11.0,phone,7.0,1326.99,1.0,ACME Corp,8.0,ElectroShop Este
2023-01-28,23.0,"Tablet - 12""",7.0,1322.02,5.0,Weyland-Yutani,4.0,ElectroShop Sur
2023-04-16,24.0,Smartwatch Deportivo,6.0,912.58,1.0,ACME Corp,5.0,Tienda Premium
2022-09-23,6.0,Licuadora 600W,2.0,1395.4,1.0,ACME Corp,11.0,Tienda Norte
2022-09-06,18.0,Aspiradora Robot,6.0,1431.49,9.0,Pied Piper,11.0,Tienda Norte
2024-04-13,17.0,Microondas 25L,1.0,1444.97,2.0,Globex Corporation,3.0,Outlet Norte
2023-10-21,4.0,Microondas 20L,7.0,1304.89,9.0,Pied Piper,5.0,Tienda Premium
2022-01-01,20.0,Lavadora Secadora,8.0,1450.33,3.0,Initech,5.0,Tienda Premium
2024-11-09,17.0,Microondas 25L,5.0,1179.22,9.0,Pied Piper,NULL,NULL
2022-10-08,16.0,Refrigerador Triple Puerta,5.0,503.64,11.0,Biohazard Inc,11.0,Tienda Norte
2023-03-19,5.0,Aspiradora Sin Bolsa,3.0,816.98,9.0,Pied Piper,17.0,Tienda Virtual Sur
2023-04-17,11.0,phone,3.0,1255.1,NULL,NULL,18.0,ElectroShop Satélite
2024-08-27,17.0,Microondas 25L,2.0,764.97,12.0,Cyberdyne Systems,5.0,Tienda Premium
2022-02-15,18.0,Aspiradora Robot,9.0,518.06,10.0,Hooli,NULL,NULL
2023-02-11,12.0,"Televisor LED 55""",2.0,229.2,11.0,Biohazard Inc,6.0,ElectroShop Oeste
2024-03-31,7.0,Home Theater 5.1,9.0,59.46,7.0,Wayne Enterprises,9.0,Tienda Online Plus
2023-01-26,9.0,"Tablet 10""",4.0,1183.27,14.0,Blue Sun Corporation,10.0,ElectroShop California
2023-08-04,25.0,Teléfono Inteligente 256GB,9.0,1257.75,7.0,Wayne Enterprises,3.0,Outlet Norte
2022-12-17,11.0,phone,2.0,1389.05,4.0,Umbrella Corp,11.0,Tienda Norte
2022-11-16,13.0,Lavadora 10kg,1.0,297.61,12.0,Cyberdyne Systems,17.0,Tienda Virtual Sur
2023-07-01,26.0,"Televisor OLED 55""",1.0,1449.37,10.0,Hooli,18.0,ElectroShop Satélite
2024-07-04,19.0,Batidora de Mano,4.0,1419.64,6.0,Stark Industries,17.0,Tienda Virtual Sur
2023-10-11,NULL,NULL,NULL,NULL,14.0,Blue Sun Corporation,5.0,Tienda Premium
2022-02-12,27.0,Lavadora Carga Superior,9.0,1200.76,2.0,Globex Corporation,4.0,ElectroShop Sur
2024-11-17,NULL,NULL,NULL,NULL,5.0,Weyland-Yutani,10.0,ElectroShop California
2023-09-17,8.0,"Computadora Portátil 15""",6.0,1075.09,6.0,Stark Industries,5.0,Tienda Premium
2024-03-21,NULL,NULL,NULL,NULL,13.0,Tyrell Corp,20.0,ElectroShop Store
2022-03-17,10.0,Smartwatch,10.0,1030.29,7.0,Wayne Enterprises,4.0,ElectroShop Sur
2022-07-02,NULL,NULL,NULL,NULL,14.0,Blue Sun Corporation,8.0,ElectroShop Este
2022-09-11,10.0,Smartwatch,4.0,918.62,13.0,Tyrell Corp,13.0,ElectroShop Norte
2022-06-06,25.0,Teléfono Inteligente 256GB,5.0,775.22,11.0,Biohazard Inc,9.0,Tienda Online Plus
2023-01-27,6.0,Licuadora 600W,9.0,751.07,5.0,Weyland-Yutani,15.0,ElectroShop Express
2022-08-18,13.0,Lavadora 10kg,9.0,294.48,1.0,ACME Corp,13.0,ElectroShop Norte
2022-09-08,12.0,"Televisor LED 55""",2.0,795.57,15.0,LexCorp,19.0,Tienda Plus
2024-09-25,20.0,Lavadora Secadora,10.0,285.28,5.0,Weyland-Yutani,9.0,Tienda Online Plus
2024-02-12,23.0,"Tablet - 12""",7.0,1383.82,1.0,ACME Corp,15.0,ElectroShop Express
2022-09-10,15.0,"Televisor LED 65""",4.0,1366.19,12.0,Cyberdyne Systems,5.0,Tienda Premium
2022-11-11,6.0,Licuadora 600W,10.0,665.77,6.0,Stark Industries,14.0,NULL
2023-11-10,11.0,phone,7.0,1410.76,11.0,Biohazard Inc,8.0,ElectroShop Este
2023-03-29,5.0,Aspiradora Sin Bolsa,7.0,410.34,15.0,LexCorp,14.0,NULL
2023-11-17,25.0,Teléfono Inteligente 256GB,9.0,283.74,5.0,Weyland-Yutani,5.0,Tienda Premium
2022-08-23,3.0,Refrigerador Doble Puerta,7.0,1184.04,2.0,Globex Corporation,12.0,Outlet Sur
2022-01-26,30.0,Parlante Bluetooth,5.0,684.11,5.0,Weyland-Yutani,9.0,Tienda Online Plus
2022-03-28,17.0,Microondas 25L,8.0,1173.73,NULL,NULL,7.0,Tienda Express
2023-10-18,28.0,Cafetera Espresso,3.0,1462.46,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2022-03-01,12.0,"Televisor LED 55""",6.0,604.08,2.0,Globex Corporation,9.0,Tienda Online Plus
2022-06-26,23.0,"Tablet - 12""",2.0,1091.72,6.0,Stark Industries,18.0,ElectroShop Satélite
2023-09-26,25.0,Teléfono Inteligente 256GB,6.0,667.24,2.0,Globex Corporation,1.0,ElectroShop Online
2023-05-28,5.0,Aspiradora Sin Bolsa,7.0,873.07,11.0,Biohazard Inc,19.0,Tienda Plus
2023-04-25,28.0,Cafetera Espresso,6.0,316.46,14.0,Blue Sun Corporation,8.0,ElectroShop Este
2023-10-22,3.0,Refrigerador Doble Puerta,8.0,957.76,2.0,Globex Corporation,8.0,ElectroShop Este
2024-10-04,25.0,Teléfono Inteligente 256GB,2.0,846.16,14.0,Blue Sun Corporation,12.0,Outlet Sur
2023-04-27,NULL,NULL,NULL,NULL,3.0,Initech,4.0,ElectroShop Sur
2022-08-14,10.0,Smartwatch,10.0,739.45,12.0,Cyberdyne Systems,10.0,ElectroShop California
2024-03-28,21.0,Home Theater 7.1,4.0,579.14,12.0,Cyberdyne Systems,15.0,ElectroShop Express
2024-07-30,15.0,"Televisor LED 65""",4.0,644.88,14.0,Blue Sun Corporation,NULL,NULL
2023-12-29,1.0,"Televisor LED 55""",6.0,882.98,2.0,Globex Corporation,2.0,Tienda Central
2022-03-14,NULL,NULL,NULL,NULL,11.0,Biohazard Inc,8.0,ElectroShop Este
2023-10-11,11.0,phone,9.0,1289.72,3.0,Initech,2.0,Tienda Central
2024-10-08,12.0,"Televisor LED 55""",6.0,1384.15,1.0,ACME Corp,NULL,NULL
2023-01-24,10.0,Smartwatch,10.0,1478.84,14.0,Blue Sun Corporation,14.0,NULL
2022-10-01,NULL,NULL,NULL,NULL,NULL,NULL,9.0,Tienda Online Plus
2024-08-03,20.0,Lavadora Secadora,9.0,606.61,14.0,Blue Sun Corporation,10.0,ElectroShop California
2022-02-04,25.0,Teléfono Inteligente 256GB,3.0,462.41,13.0,Tyrell Corp,11.0,Tienda Norte
2023-09-12,26.0,"Televisor OLED 55""",10.0,1202.08,2.0,Globex Corporation,11.0,Tienda Norte
2023-12-13,30.0,Parlante Bluetooth,10.0,661.44,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2024-07-04,6.0,Licuadora 600W,6.0,1255.6,9.0,Pied Piper,12.0,Outlet Sur
2022-05-26,9.0,"Tablet 10""",6.0,1438.69,1.0,ACME Corp,11.0,Tienda Norte
2023-07-19,26.0,"Televisor OLED 55""",3.0,1166.14,NULL,NULL,18.0,ElectroShop Satélite
2023-03-19,25.0,Teléfono Inteligente 256GB,10.0,1215.29,8.0,Dunder Mifflin,3.0,Outlet Norte
